metadata: hand UID,metadata: file URL,metadata: collection,metadata: msID,metadata: shelfmark,metadata: part,metadata: part ID,metadata: part type,overview: hands,overview: total hands,person: scribe ref,person: hand n,person: hand ID,person: person(s),person: person ID(s),locus: scope,locus: loci,locus: locus,locus: from,locus: to,date: date,date: when,date: notAfter,date: notBefore,date: calendar,palaeography: script,palaeography: execution,palaeography: medium,palaeography: terms,palaeography: desc,palaeography: char,palaeography: characters,palaeography: ligature,palaeography: abbreviations,palaeography: corrections,palaeography: punctuation,palaeography: nota,palaeography: language
MS_Ashmole_399_hand_1,manuscript_343,Ashmole,MS_Ashmole_399,MS. Ashmole 399,"MS. Ashmole 399 – Part 1 (fols. 1–32, 35–71)",MS_Ashmole_399-part1,,"The scribe of texts on fols. 14r-15r, 16v-17r, 17v (?), 18v-21v (the Fünfbildserie texts), and 25–29 has been identified as the principal scribe of the Hereford Map (Parkes, 2006).",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_764_hand_1,manuscript_369,Ashmole,MS_Ashmole_764,MS. Ashmole 764,,MS_Ashmole_764,,"Written with calligraphic flourishes in England by Ricardus Franciscus. Fols. 123–36v added in England, 15th century, late. (Pächt and Alexander i. 726)",,,,,Ricardus Franciscus,person_49144228,,0,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_828_hand_1,manuscript_392,Ashmole,MS_Ashmole_828,MS. Ashmole 828,,MS_Ashmole_828,,"Northern French textualis formata (textus rotundus), by a single hand.",1,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_1282_hand_1,manuscript_224,Ashmole,MS_Ashmole_1282,MS. Ashmole 1282,,MS_Ashmole_1282,,Formal Gothic book hand; dark brown ink.,,,,,,,,0,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Ashmole_1291_hand_1,manuscript_230,Ashmole,MS_Ashmole_1291,MS. Ashmole 1291,,MS_Ashmole_1291,,"Gothic textualis, by three main scribes: (i) most of the text is by one scribe, (ii) another wrote the Hours of the Holy Spirit (fols. 16–39), but their decoration appears to be identical, and thus they were doubtless contemporaries; (iii) a third scribe added the final text, fols. 196–212.",3,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_1404_hand_1,manuscript_245,Ashmole,MS_Ashmole_1404,MS. Ashmole 1404,,MS_Ashmole_1404,,"One principle scribe writes folios 2r-208r: anglicana with secretary a and g, in a neat and consistent hand, from the first half of the fifteenth century. Contemporary glosses in the same hand and script. A second hand writes the medical recipes on folio 208v: anglicana, in a less formal hand, from the mid fifteenth century.",1,,,,,,,0,,,,,,,,,cursivaAntiquior,,,,,,,,,,,,
MS_Ashmole_1431_hand_1,manuscript_253,Ashmole,MS_Ashmole_1431,MS. Ashmole 1431,,MS_Ashmole_1431,,"English Caroline minuscule. Ker, English manuscripts in the century after the Norman Conquest (1960), p. 30, classifies this as an example of the Christ Church script used at St Augustine’s. Dodwell, The Canterbury school of illumination, 1066–1200 (1954), p. 26, suggests that the hand can also be found in Cambridge, Trinity College, MS. O.2.51, part 2 (Priscian). Gameson, , pp. 114, 125 affirms this, suggesting also that the artist might be the same as Durham, Cathedral Library, MS B.II.16.English manuscript art in the late eleventh century: Canterbury and its context",,,,,,,,0,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Ashmole_1431_hand_2,manuscript_253,Ashmole,MS_Ashmole_1431,MS. Ashmole 1431,"MS. Ashmole 1431, fols. 1–2",,,Gothic textualis.,,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_1511_hand_1,manuscript_290,Ashmole,MS_Ashmole_1511,MS. Ashmole 1511,,MS_Ashmole_1511,,"Formal early gothic book hand (textualis formata). Mostly by one scribe, with occasional passages and corrections by another hand (most extensively fol. 48r-v, but see also e.g. fols. 29r, 40r, 46r, 49r, 58r, 86r); fol. 9v by a third scribe.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_1517_hand_1,manuscript_293,Ashmole,MS_Ashmole_1517,MS. Ashmole 1517,,MS_Ashmole_1517,,"at least two different scribes, one responsible for New Testament, writing large, even, upright, highly professional textura; the second responsible for the table of lections and Old Testament lectionary, writing a more informal textura; black and brown ink",,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Ashmole_1522_hand_1,manuscript_297,Ashmole,MS_Ashmole_1522,MS. Ashmole 1522,,MS_Ashmole_1522,,Textualis; one hand.,1,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Ashmole_1523_hand_1,manuscript_298,Ashmole,MS_Ashmole_1523,MS. Ashmole 1523,,MS_Ashmole_1523,,Large formal Gothic book hands of the 14th and 15th centuries; black and brown ink.,,,,,,,,0,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Ashmole_1525_hand_1,manuscript_300,Ashmole,MS_Ashmole_1525,MS. Ashmole 1525,,MS_Ashmole_1525,,"Large formal Gothic book hands, the work of several scribes; black and brown ink.",,,,,,,,0,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Ashmole_1752star_hand_1,manuscript_9792,Ashmole,MS_Ashmole_1752star,MS. Ashmole 1752*,,MS_Ashmole_1752star,,Formal textualis.,,,,,,,,0,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Auct_D_1_9_hand_1,manuscript_420,Auct D,MS_Auct_D_1_9,MS. Auct. D. 1. 9,,MS_Auct_D_1_9,,Two contemporary scribes (cf. f. 133).,2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_1_20_hand_1,manuscript_413,Auct D,MS_Auct_D_1_20,MS. Auct. D. 1. 20,,MS_Auct_D_1_20,,Carolingian minuscule by more than one hand (Bischoff).,,,,,,,major,0,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Auct_D_1_20_hand_2,manuscript_413,Auct D,MS_Auct_D_1_20,MS. Auct. D. 1. 20,,MS_Auct_D_1_20,,Rubrics in rustic capitals.,,,,,,,minor,0,,,,,,,,,capitalsRustic,,,,,,,,,,,,
MS_Auct_D_2_2_hand_1,manuscript_432,Auct D,MS_Auct_D_2_2,MS. Auct. D. 2. 2,,MS_Auct_D_2_2,,Formal Gothic book hand.,,,,,,,,0,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Auct_D_2_5_hand_1,manuscript_437,Auct D,MS_Auct_D_2_5,MS. Auct. D. 2. 5,,MS_Auct_D_2_5,,"Large formal Gothic book hand, black ink",,,,,,,,0,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Auct_D_2_6_hand_1,manuscript_438,Auct D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,MS. Auct. D. 2. 6 – Part 1,MS_Auct_D_2_6-part1,,"English Caroline minuscule; red, blue, green and brown ink. The scribe was identified by Thomson (1982, p. 29) with the scribe of Cambridge, University Library MS. Dd. 8. 6 (which was at St Albans in the 13th century), and part of Hereford Cathedral Library MS. O. I. 8.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_6_hand_2,manuscript_438,Auct D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,MS. Auct. D. 2. 6 – Part 2 (fols. 9–155),MS_Auct_D_2_6-part2,,Round English Caroline minuscule; titles in rustic capitals; brown ink.,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_6_hand_3,manuscript_438,Auct D,MS_Auct_D_2_6,MS. Auct. D. 2. 6,MS. Auct. D. 2. 6 – Part 3 (fols. 156–200),MS_Auct_D_2_6-part3,,Formal early-Gothic book hand; brown ink.,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_9_hand_1,manuscript_441,Auct D,MS_Auct_D_2_9,MS. Auct. D. 2. 9,,MS_Auct_D_2_9,,"Fols. 1r–188r written in Gothic textualis, first half of the thirteenth century, with contemporary corrections pencilled in the margins (e.g. fols. 39v, 44r–45r, 74r–77r). At least two scribes, one writing a smaller, more delicate script.",,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Auct_D_2_9_hand_2,manuscript_441,Auct D,MS_Auct_D_2_9,MS. Auct. D. 2. 9,,MS_Auct_D_2_9,,"Fols. 188v–192r written in a different style, first half of the thirteenth century, at least two scribes.",,,,,,,minor,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Auct_D_2_14_hand_1,manuscript_426,Auct D,MS_Auct_D_2_14,MS. Auct. D. 2. 14,,MS_Auct_D_2_14,,Uncial script.,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_2_19_hand_1,manuscript_431,Auct D,MS_Auct_D_2_19,MS. Auct. D. 2. 19,,MS_Auct_D_2_19,,"Two scribes, (A) 'Macregol', fols. 1–84 (except fol. 58v lines 15–22, fol. 75 lines 19–22), 126, 128–47, 148–69v; (B) fol. 58v lines 15–22, fol. 75 lines 19–22, fols. 85v-125v, 127v, 147v.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_4_2_hand_1,manuscript_469,Auct D,MS_Auct_D_4_2,MS. Auct. D. 4. 2,,MS_Auct_D_4_2,,"Formal Gothic book hand, black ink; according to Carlvant (1978, p. 371) similar to Bruges, Bisschoppelijk Seminarie MS. 54/100, a breviary made for the use of the Cistercian Abbey of Spermalie, Bruges, c. 1268–1270",,,,,,,,0,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Auct_D_4_3_hand_1,manuscript_473,Auct D,MS_Auct_D_4_3,MS. Auct. D. 4. 3,,MS_Auct_D_4_3,,"Formal Gothic book hands (c. 1300 and c. 1400), black and dark grey ink.",,,,,,,,0,,,,,,,,,textualisNorthern,formata,,,,,,,,,,,
MS_Auct_D_4_4_hand_1,manuscript_474,Auct D,MS_Auct_D_4_4,MS. Auct. D. 4. 4,,MS_Auct_D_4_4,,"Formal Gothic book hands, black and brown ink.",,,,,,,,0,,,,,,,,,textualis,,,,,,,,,,,,
MS_Auct_D_4_6_hand_1,manuscript_476,Auct D,MS_Auct_D_4_6,MS. Auct. D. 4. 6,,MS_Auct_D_4_6,,"Formal proto-Gothic book hand; black ink for the main text and brown ink for the gloss. Alexander (1978) considered the scribe of the text and the artist of the initial D on fol. 91r (Johannes?) to be the same person. This scribe also wrote Cambridge, Gonville and Caius College MS. 177/210, parts of Oxford, Bodleian Library MS. Rawl. A. 416 and London, British Library, Cotton MS. Vitellius A. viii, all manuscripts from Reading Abbey (Coates, 1999).",,,,,,,,0,,,,,,,,,protogothic,,,,,,,,,,,,
MS_Auct_D_4_13_hand_1,manuscript_463,Auct D,MS_Auct_D_4_13,MS. Auct. D. 4. 13,MS. Auct. D. 4. 13 – Part 3 (fols. 129–225),MS_Auct_D_4_13-part3,,Holograph of Amaury de Montfort.,,,,,Amaury de Montfort,person_2246,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_4_18_hand_1,manuscript_467,Auct D,MS_Auct_D_4_18,MS. Auct. D. 4. 18,MS. Auct. D. 4. 18 – Part 2,MS_Auct_D_4_18-part2,,"Two hands. The second hand, a peculiar square one, which begins on fol. 108v, has corrected the text of the former part.",2,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_5_5_hand_1,manuscript_496,Auct D,MS_Auct_D_5_5,MS. Auct. D. 5. 5,MS. Auct. D. 5. 5 – Part A (pp. 1-350),MS_Auct_D_5_5-part1,,"Gothic bookhand (northern textualis), apparently by one scribe. Leaves marked 'W. de B' in the bottom left corner at the beginning of most quires and on some other folios.",1,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Auct_D_5_5_hand_2,manuscript_496,Auct D,MS_Auct_D_5_5,MS. Auct. D. 5. 5,MS. Auct. D. 5. 5 – Part B (pp. 351-446),MS_Auct_D_5_5-part2,,"Protogothic book script, text and gloss apparently by one hand; frequent ligatures, particularly in the gloss (ns, nt, us); na, ma in ligature below the line; insular form of the 'post' abbreviation; 'Italianate' abbreviation for final '-us'.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_D_5_5_hand_3,manuscript_496,Auct D,MS_Auct_D_5_5,MS. Auct. D. 5. 5,MS. Auct. D. 5. 5 - endleaves (pp. vii-x),MS_Auct_D_5_5-endleaves,,Early Gothic bookhand (northern textualis).,,,,,,,,0,,,,,,,,,textualisNorthern,,,,,,,,,,,,
MS_Auct_D_inf_2_9_hand_1,manuscript_519,Auct D,MS_Auct_D_inf_2_9,MS. Auct. D. inf. 2. 9,MS. Auct. D. inf. 2. 9 – Part 1,MS_Auct_D_inf_2_9-part1,,"Script attributed by T. A. M. Bishop to St Augustine's Canterbury; he identified ten main scribes ('Notes on Cambridge Manuscripts: Part IV: MSS. connected with St Augustine's Canterbury', Transactions of the Cambridge Bibliographical Society, Vol. 2, No. 4 (1957), pp. 323-336 at 327-9.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_E_1_11_hand_1,manuscript_523,Auct E,MS_Auct_E_1_11,MS. Auct. E. 1. 11,,MS_Auct_E_1_11,,"Copied by Bartholomeo Zanetti (RGK I, no. 31, cf. 74, reporting erroneous attribution to Georgios Truphon); additions on fols. 35r-v, 38r, 121v, 122r, 181v, 272r written by Nikolaos Sophianos according to RGK I no. 318.",,,,,Bartholomeo Zanetti; Nikolaos Sophianos,person_66520793 person_3537,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_1_3_hand_1,manuscript_598,Auct F,MS_Auct_F_1_3,MS. Auct. F. 1. 3,,MS_Auct_F_1_3,,"Copied (according to a note by R. W. Hunt in his copy of the Summary Catalogue) by James Dalrymple of Ayr, an amaneuensis employed by Henry Savile in Oxford and on the continent (J.-L. Quentin, 'Historical Criticism, Confessional Controversy, and Self-Censorship: Henry Savile and the Lives of John Chrysostom', Erudition and the Republic of Letters 6 (2021) 138-223.",,,,,James Dalrymple of Ayr,person_3476,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_1_4_hand_1,manuscript_599,Auct F,MS_Auct_F_1_4,MS. Auct. F. 1. 4,,,,Cursive (secretary),,,,,,,,0,,,,,,,,,cursiva,,,,,,,,,,,,
MS_Auct_F_1_7_hand_1,manuscript_602,Auct F,MS_Auct_F_1_7,MS. Auct. F. 1. 7,,MS_Auct_F_1_7,,Humanistic script.,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_1_9_hand_1,manuscript_604,Auct F,MS_Auct_F_1_9,MS. Auct. F. 1. 9,,MS_Auct_F_1_9,,"Several hands. One hand (perhaps John of Worcester) is also found in Oxford, Corpus Christ College, MS. 157, which appears to be a companion volume to the present MS.",,,,,John of Worcester,person_268353466,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_1_12_hand_1,manuscript_590,Auct F,MS_Auct_F_1_12,MS. Auct. F. 1. 12,,MS_Auct_F_1_12,,Humanistic script attributable to Dominicus Cassii de Narnia .,,,,,Dominicus Cassii de Narnia,person_252,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_1_14_hand_1,manuscript_592,Auct F,MS_Auct_F_1_14,MS. Auct. F. 1. 14,,MS_Auct_F_1_14,,Gothico-antiqua / fere humanistica,,,,,,,,0,,,,,,,,,gothicoAntiqua,,,,,,,,,,,,
MS_Auct_F_1_18_hand_1,manuscript_596,Auct F,MS_Auct_F_1_18,MS. Auct. F. 1. 18,,MS_Auct_F_1_18,,Humanistic script by Antonio Sinibaldi.,,,,,Antonio Sinibaldi,person_285400652,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_2_2_hand_1,manuscript_616,Auct F,MS_Auct_F_2_2,MS. Auct. F. 2. 2,,MS_Auct_F_2_2,,More than one hand.,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_2_5_hand_1,manuscript_627,Auct F,MS_Auct_F_2_5,MS. Auct. F. 2. 5,,MS_Auct_F_2_5,,Humanistic script,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_2_6_hand_1,manuscript_628,Auct F,MS_Auct_F_2_6,MS. Auct. F. 2. 6,,MS_Auct_F_2_6,,Fols 1-10: Humanistic script,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_2_8_hand_1,manuscript_630,Auct F,MS_Auct_F_2_8,MS. Auct. F. 2. 8,,MS_Auct_F_2_8,,"Caroline minuscule. Bischoff (Katalog, vol. 2, p. 358, no. 3771) interprets the glosses as written mostly by 9th- and 10th-century hands. He also notes glossing hands as late as the 11th (fol. 210v) and 12th centuries (fol. 67r).",,,,,,,,0,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Auct_F_2_8_hand_2,manuscript_630,Auct F,MS_Auct_F_2_8,MS. Auct. F. 2. 8,,MS_Auct_F_2_8,,"Some glosses are written in Tironian notes. See David Ganz, Carolingian manuscripts with substantial glosses in Tironian notes, in Mittelalterliche volkssprachige Glossen (Heidelberg, 2001), pp. 101–107.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_2_9_hand_1,manuscript_631,Auct F,MS_Auct_F_2_9,MS. Auct. F. 2. 9,,MS_Auct_F_2_9,,A few pages supplied in a later hand,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_2_18_hand_1,manuscript_614,Auct F,MS_Auct_F_2_18,MS. Auct. F. 2. 18,,MS_Auct_F_2_18,,Humanistic script.,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_2_19_hand_1,manuscript_615,Auct F,MS_Auct_F_2_19,MS. Auct. F. 2. 19,,MS_Auct_F_2_19,,Humanistic script with epigraphic capitals.,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_2_24_hand_1,manuscript_619,Auct F,MS_Auct_F_2_24,MS. Auct. F. 2. 24,,MS_Auct_F_2_24,,Humanistic script.,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_2_25_hand_1,manuscript_620,Auct F,MS_Auct_F_2_25,MS. Auct. F. 2. 25,,MS_Auct_F_2_25,,Humanistic script,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_2_27_hand_1,manuscript_622,Auct F,MS_Auct_F_2_27,MS. Auct. F. 2. 27,,MS_Auct_F_2_27,,Humanistic script.,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_2_29_hand_1,manuscript_624,Auct F,MS_Auct_F_2_29,MS. Auct. F. 2. 29,,MS_Auct_F_2_29,,Humanistic script.,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_3_6_hand_1,manuscript_649,Auct F,MS_Auct_F_3_6,MS. Auct. F. 3. 6,,MS_Auct_F_3_6,,"Two scribes: (i) fols. ii-iii verso, 2–88v, 111–93v (ii) fols. 89–110v.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_3_10_hand_1,manuscript_633,Auct F,MS_Auct_F_3_10,MS. Auct. F. 3. 10,MS. Auct. F. 3. 10 - part A,MS_Auct_F_3_10-part,,"For the scribe William of Beverley see also Cambridge, Peterhouse MS. 14 (where M. R. James read 'bene' for 'Dene' in the colophon).",,,,,William of Beverley,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_3_26_hand_1,manuscript_646,Auct F,MS_Auct_F_3_26,MS. Auct. F. 3. 26,,MS_Auct_F_3_26,,Humanistic script,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_4_12_hand_1,manuscript_655,Auct F,MS_Auct_F_4_12,MS. Auct. F. 4. 12,,MS_Auct_F_4_12,,Script attributable to Jacobos Diassorinos of Rhodes .,,,,,Jacobos Diassorinos of Rhodes,person_567,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_15_hand_1,manuscript_658,Auct F,MS_Auct_F_4_15,MS. Auct. F. 4. 15,,MS_Auct_F_4_15,,Written by Angelus Vergecius .,,,,,Angelus Vergecius,person_96580724,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_16_hand_1,manuscript_659,Auct F,MS_Auct_F_4_16,MS. Auct. F. 4. 16,,MS_Auct_F_4_16,,Written by Angelus Vergecius .,,,,,Angelus Vergecius,person_96580724,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_18_hand_1,manuscript_660,Auct F,MS_Auct_F_4_18,MS. Auct. F. 4. 18,,MS_Auct_F_4_18,,Humanistic script.,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_4_20_hand_1,manuscript_662,Auct F,MS_Auct_F_4_20,MS. Auct. F. 4. 20,,MS_Auct_F_4_20,,"Written in humanistic script by Johannes de Munti (fol. 88v). For another MS. written by this scribe see .Colophons de mss., iii., no. 10713",,,,,Johannes de Munti,person_2940,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_21_hand_1,manuscript_663,Auct F,MS_Auct_F_4_21,MS. Auct. F. 4. 21,,MS_Auct_F_4_21,,At fol. 170 'J|Magdeline' (cf. MS. D'Orville 22); on fol. 227v 'Magdalene'.,,,,,'J|Magdeline',person_4874,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_32_hand_1,manuscript_675,Auct F,MS_Auct_F_4_32,MS. Auct. F. 4. 32,MS. Auct. F. 4. 32 – Part I (fols. 1–9),MS_Auct_F_4_32-part1,,Caroline minuscule (fols. 1v-9).,,,,,,,major,0,,,,,,,,,minusculeCaroline,,,,,,,,,,,,
MS_Auct_F_4_32_hand_2,manuscript_675,Auct F,MS_Auct_F_4_32,MS. Auct. F. 4. 32,MS. Auct. F. 4. 32 – Part I (fols. 1–9),MS_Auct_F_4_32-part1,,Fol. 1r: inscriptions on the image in Anglo-Saxon minuscule; inscription under the image in English caroline minuscule.,,,,,,,minor,0,,,,,,,,,minusculeInsular,,,,,,,,,,,,
MS_Auct_F_4_32_hand_3,manuscript_675,Auct F,MS_Auct_F_4_32,MS. Auct. F. 4. 32,MS. Auct. F. 4. 32 – Part II (fols. 10–18),MS_Auct_F_4_32-part2,,"Anglo-Saxon minuscule with some Caroline features by one scribe, with some later corrections and alterations.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_32_hand_4,manuscript_675,Auct F,MS_Auct_F_4_32,MS. Auct. F. 4. 32,MS. Auct. F. 4. 32 – Part III (fols. 19–36),,,"Welsh insular minuscule, with some half-uncial; Greek text in uncial.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_32_hand_5,manuscript_675,Auct F,MS_Auct_F_4_32,MS. Auct. F. 4. 32,MS. Auct. F. 4. 32 – Part III (fols. 19–36),,,English caroline minuscule.,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_32_hand_6,manuscript_675,Auct F,MS_Auct_F_4_32,MS. Auct. F. 4. 32,MS. Auct. F. 4. 32 – Part IV (fols. 37–47),,,"Fols. 37r-46v: Welsh minuscule by probably three scribes, (1) fols. 37r-42r18 (2) fols. 42r19–46r (3) fol. 46v.",,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_32_hand_7,manuscript_675,Auct F,MS_Auct_F_4_32,MS. Auct. F. 4. 32,MS. Auct. F. 4. 32 – Part IV (fols. 37–47),,,English Caroline minuscule by ‘hand D’.,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,
MS_Auct_F_4_33_hand_1,manuscript_676,Auct F,MS_Auct_F_4_33,MS. Auct. F. 4. 33,,MS_Auct_F_4_33,,Humanistic script attributable to Bartolomeo Sanvito.,,,,,Bartolomeo Sanvito,person_95884244,,0,,,,,,,,,humanistica,,,,,,,,,,,,
MS_Auct_F_5_4_hand_1,manuscript_705,Auct F,MS_Auct_F_5_4,MS. Auct. F. 5. 4,,MS_Auct_F_5_4,,Written in humanistic script with epigraphic capitals.,,,,,,,,0,,,,,,,,,humanistica,,,,,,,,,,,,
